Title,Authors,Genre,Price,Rating,Description,Image
SRA Open Court Reading,,Language arts (Primary),,,,http://books.google.com/books/content?id=UfN90aosflcC&printsec=frontcover&img=1&zoom=1&source=gbs_api
National Register of Microform Masters,Library of Congress. Catalog Publication Division,Books on microfilm,,,,http://books.google.com/books/content?id=o55ei-E29cIC&printsec=frontcover&img=1&zoom=1&source=gbs_api
American Biography,,United States,,,,http://books.google.com/books/content?id=wocMAQAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
BRI Research Paper,,Building,,,,http://books.google.com/books/content?id=Nkw3JIVLQcwC&printsec=frontcover&img=1&zoom=1&source=gbs_api
American Journalism Review,,Journalism,,,,http://books.google.com/books/content?id=aB6qRL7pZGQC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Engineering Record,,Building,,,,http://books.google.com/books/content?id=tZ0KRQZCsLUC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Instructor,,Education,,,,http://books.google.com/books/content?id=uOTXBoTnA1YC&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Lincoln Library of Essential Information,,Encyclopedias and dictionaries,,,,http://books.google.com/books/content?id=Er_NAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
American Architect and the Architectural Review,,Architecture,,,,http://books.google.com/books/content?id=xrIxAQAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Annual Report of the Pratt Institute Free Library,Pratt Institute. Free Library,,,,,http://books.google.com/books/content?id=o79xvZIM8xEC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Michigan Plant Location Directory,Michigan. Office of Economic Expansion,Factories,,,,http://books.google.com/books/content?id=aCPeGV_HLPcC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Framing an Environmental Controversy in India's English-language Press,Elizabeth Ann Burch,Narmada Dam (India),,,,http://books.google.com/books/content?id=UK_IOvw-JYsC&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Publishers Weekly,,American literature,,,,http://books.google.com/books/content?id=vaGgUtwAZ3AC&printsec=frontcover&img=1&zoom=1&source=gbs_api
The New York Times Index,,Indexes,,,,http://books.google.com/books/content?id=B1_lZKUY7gUC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Acta Historiae Artium,,Art,,,,http://books.google.com/books/content?id=nnJvGySutzMC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Music Trade Indicator,,Music,,,,http://books.google.com/books/content?id=PXzY2BM6sgUC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Dictionary Catalogue of the Illinois State Library,Illinois State Library,"Catalogs, Dictionary",,,,http://books.google.com/books/content?id=aqzBXni4jvEC&printsec=frontcover&img=1&zoom=1&source=gbs_api
The American Educator Encyclopedia,Everett Edgar Sentman,Encyclopedias and dictionaries,,,,http://books.google.com/books/content?id=qgLccEIGqO4C&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Kindergarten-primary Magazine,"Bertha Johnston, E. Lyell Earle",Education,,,,http://books.google.com/books/content?id=XuTNAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Journal of the American Chamber of Commerce of the Philippines,American Chamber of Commerce of the Philippines,Philippines,,,,http://books.google.com/books/content?id=Neh-ytjSliUC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Gospel Herald,,Mennonites,,,,http://books.google.com/books/content?id=ArqMO4YRKsMC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Ethiopian Journal of Education,,Education,,,,http://books.google.com/books/content?id=DiGhesfNWMUC&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Hound & Horn,,American literature,,,"Vol. 1 includes "" Advance issue"".",http://books.google.com/books/content?id=hoa8xgIiOkoC&printsec=frontcover&img=1&zoom=1&source=gbs_api
English is Our Language,Edna Louise Sterling,English language,,,,http://books.google.com/books/content?id=rBvFjH4iH28C&printsec=frontcover&img=1&zoom=1&source=gbs_api
Introducing the Younger Woman,William R. Page,Adult education of women,,,,http://books.google.com/books/content?id=m_b2OLZm4hkC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Fiction Writing Self-taught,Arthur Sullivant Hoffman,Fiction,,,,http://books.google.com/books/content?id=nMXm5V8qZssC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Direct Instruction Reading,"Douglas Carnine, Jerry Silbert, Edward J. Kameenui",Education,,,Should say and do as well as the expected responses from children. A useful reference book for any educator or administrator who needs to understand the latest approaches for teaching reading skills as well as the relationships among those various skills.,http://books.google.com/books/content?id=tCPokCHgsXcC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Renascence,,Literature,,,,http://books.google.com/books/content?id=XHTxjy4ew8UC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Naval History,,Naval history,,,,http://books.google.com/books/content?id=m5nSsqwYfB0C&printsec=frontcover&img=1&zoom=1&source=gbs_api
Writing the Indian Nation,Maureen Ann Konkle,American literature,,,,http://books.google.com/books/content?id=67oqR8n6-7YC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Tenggara,,Malayan literature,,,,http://books.google.com/books/content?id=VL_1Cm-K418C&printsec=frontcover&img=1&zoom=1&source=gbs_api
Guidebook to Accompany The New Our New Friends,William Scott Gray,Readers (Elementary),,,,http://books.google.com/books/content?id=JJBjqgUuOkcC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Quarterly of the National Fire Protection Association,,Fire prevention,,,,http://books.google.com/books/content?id=ks9uMMRkEvYC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Prospects,,Education,,,,http://books.google.com/books/content?id=Q7IQ31NVGREC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Child Study,,Child psychology,,,,http://books.google.com/books/content?id=DfLcK-GCBS0C&printsec=frontcover&img=1&zoom=1&source=gbs_api
Educational Research Bulletins,,Arithmetic,,,,http://books.google.com/books/content?id=hWzU_Pf9iI0C&printsec=frontcover&img=1&zoom=1&source=gbs_api
Dispositio,,Latin America,,,,http://books.google.com/books/content?id=tH0jOwuyK8MC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Punch,"Mark Lemon, Henry Mayhew, Tom Taylor, Shirley Brooks, Francis Cowley Burnand, Owen Seaman",Caricatures and cartoons,,,,http://books.google.com/books/content?id=vyJXAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Indian and Foreign Review,,World politics,,,,http://books.google.com/books/content?id=WkJnAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Modern Criticism and Theory,David Lodge,Language Arts & Disciplines,,,"Provides within the covers of a single book, a selection of important and representative work from all the major theoretical schools or tendencies in contemporary criticism, and places them before the reader in two alternative orders: one historical, the other thematic.",http://books.google.com/books/content?id=ovVYAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Adventure,,Adventure stories,,,,http://books.google.com/books/content?id=KD5g9EbwdqgC&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Oölogist,,Birds,,,,http://books.google.com/books/content?id=eFmSDHC4aEQC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Catalogue of Printed Books,British Museum. Department of Printed Books,English literature,,,,http://books.google.com/books/content?id=of9PAAAAYAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
American Mystery and Detective Novels,Larry N. Landrum,Literary Criticism,,,A guide to research on American mystery and detective novels emphasizing the historical development of the genre and major critical approaches to the literature.,http://books.google.com/books/content?id=6aRZAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Nice and Noir,Richard B. Schwartz,Fiction,,,"""Nice and Noir: Contemporary American Crime Fiction explores the work of these writers, building upon a reading of almost seven hundred novels from the 1980s and the 1990s. By looking at recurring themes in these msyteries, Schwartz offers readers new ways to approach the works in relation to contemporary cultural concerns."".",http://books.google.com/books/content?id=GMJZAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Research Studies,Washington State University,Science,,,,http://books.google.com/books/content?id=R_CBszo2sk8C&printsec=frontcover&img=1&zoom=1&source=gbs_api
Diversity and Depth in Fiction,Angus Wilson,Literary Criticism,,,Verzameling literaire essays en kritieken van de Britse auteur en criticus (geb. 1913),http://books.google.com/books/content?id=erYkAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
"British Modernist Fiction, 1920 to 1945",Harold Bloom,Literary Criticism,,,"Collects essays on the fiction of the principal British novelists from the period between the two world wars, with discussions on such authors as James Joyce, D. H. Lawrence, Virginia Woolf, Wyndham Lewis, and Evelyn Waugh. Bibliog.",http://books.google.com/books/content?id=-ihaAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Century Dictionary and Cyclopedia: The Century dictionary ... prepared under the superintendence of William Dwight Whitney,"William Dwight Whitney, Benjamin Eli Smith",Atlases,,,,http://books.google.com/books/content?id=P3NFAQAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Contemporary Marathi Literature,V. R. Kanadey,Marathi literature,,,,http://books.google.com/books/content?id=zTEwAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Indian Literature,,Indic literature,,,,http://books.google.com/books/content?id=O31jAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Subject Catalog,Library of Congress,"Catalogs, Subject",,,,http://books.google.com/books/content?id=NClHTVCMdO0C&printsec=frontcover&img=1&zoom=1&source=gbs_api
Current Opinion,,Literature,,,,http://books.google.com/books/content?id=yns9AQAAMAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
East European Accessions List,,Balkan Peninsula,,,,http://books.google.com/books/content?id=sj9_hNuSiQkC&printsec=frontcover&img=1&zoom=1&source=gbs_api
"First Person; Conversations on Writers & Writing with Glenway Wescott, John Dos Passos, Robert Penn Warren, John Updike, John Barth, Robert Coover",Frank Gado,"Authors, American",,,,http://books.google.com/books/content?id=HMZZAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Exploration in Animals and Humans,"John Archer, Lynda I. A. Birke",Psychology,,,,http://books.google.com/books/content?id=22d9AAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Manufacturing Advantage,Nigel Slack,Business & Economics,,,"Aims to promote a more competitive edge in various aspects of the manufacturing process by explaining their contribution to performance in terms of productivity, quality, delivery and flexibility. The book examines the importance of the manufacturing/marketing interface.",http://books.google.com/books/content?id=_vNTAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Miscellany,,Indic literature (English),,,,http://books.google.com/books/content?id=pPNZAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Dublin University Magazine,,,,,,http://books.google.com/books/content?id=xRNLAQAAMAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Journal of Inter-American Studies,,America,,,,http://books.google.com/books/content?id=AAtXYIWEWssC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Monthly Book Circular,,American literature,,,,http://books.google.com/books/content?id=iByD4vOB8AYC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
The New Republic,Herbert David Croly,Political science,,,,http://books.google.com/books/content?id=k6XqjmBEUp4C&printsec=frontcover&img=1&zoom=1&source=gbs_api
OLR Index,,,,,,http://books.google.com/books/content?id=linRwwbuLRAC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Southern Humanities Review,,Humanities,,,,http://books.google.com/books/content?id=3VlZAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Critical Survey of Long Fiction,Frank Northen Magill,Fiction,,,A comprehensive study of long fiction authors writing in languages other than English and of the development of the genre in various geographic regions.,http://books.google.com/books/content?id=Js83AAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Journal of Mediterranean Studies,,Mediterranean Region,,,,http://books.google.com/books/content?id=1D5oAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Joyce Carol Oates,Joyce Carol Oates,Language Arts & Disciplines,,,"Joyce Carol Oates has written some of the most enduring fiction of our time, including the national bestsellers We Were the Mulvaneys and Blonde, which was nominated for the National Book Award. In her acceptance speech for the National Book Award in 1970, Joyce Carol Oates remarked that 'language is all we have to pit against death and silence.' In this remarkable new collection of interviews spanning more than 35 years of Oates's career, she talks candidly and insightfully about literature, the writing life, her background, and many other topics. These interviews should interest not only Oates's many fans but anyone who cares about contemporary American literature. The interviews range from Robert Phillip's in The Paris Review to Lawrence Grobel's in Playboy. Though previously published, often in literary magazines, the majority have never appeared in book form.",http://books.google.com/books/content?id=NOVlAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Atlantic Monthly,,Art criticism,,,,http://books.google.com/books/content?id=_a_6YQRxJcAC&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Columns,,,,,,http://books.google.com/books/content?id=aZSGCa_F7PkC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Critical Theory and African Literature,"Ernest Emenyo̲nu, R. Vanamali, E. Oko, Azubike Festus Iloeje",Literary Criticism,,,,http://books.google.com/books/content?id=IFbRAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Bibliometric Studies,IASLIC (Association). Conference,Bibliometrics,,,,http://books.google.com/books/content?id=yCwcAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Partisan Review,,Literature,,,,http://books.google.com/books/content?id=ILcpvIna59oC&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Dublin Review,,,,,,http://books.google.com/books/content?id=umpWctJWvUAC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Commonweal,,Periodicals,,,,http://books.google.com/books/content?id=7EE8AAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Shiga Naoya,Francis Mathy,Literary Criticism,,,,http://books.google.com/books/content?id=VQtkAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
British Novelists Since 1960,Merritt Moseley,Biography & Autobiography,,,Contains biographical sketches of representative British novelists whose work began to appear roughly around 1960.,http://books.google.com/books/content?id=Dw_YAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Rumanian Review,,Romania,,,,http://books.google.com/books/content?id=Me7TAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Bystander,,,,,,http://books.google.com/books/content?id=pFOZmIowOjwC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Erzähl erst mal. Life is a Story - story.one,Hannah Mertgen,Fiction,,,"Lini ist keine Therapeutin. Aber sie verdient ihren Lebensunterhalt damit, Menschen zuzuhören. Das klingt jetzt erst mal komisch. Aber wenn man es sich genau anschaut, ergibt es Sinn. Versprochen. Und wenn sie sich beschweren wollen, können Sie immer einfach mit Lini reden.",http://books.google.com/books/content?id=kAPVEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Falls wir uns nicht mehr sehen. Life is a Story - story.one,Lene Schippmann,Fiction,,,"Falls wir uns nicht mehr sehen - gibt es da noch 1000 Sachen, die ich gesagt haben wollte. Leider bin ich feige, und nicht besonders gut mit Worten. Ich bin auch nicht gut im Umgang mit Gefühlen. Die übliche Strategie ist, sie zu ignorieren, bis sie mir schaden; oder anderen. Deshalb, jetzt hier, völlig ungefiltert und unästhetisch: Was ich dir noch erzählt haben wollte, falls wir uns nicht mehr sehen.",http://books.google.com/books/content?id=uHnYEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Der Kuckuck ruft um Mitternacht. Life is a Story - story.one,Sabine Knauf,Fiction,,,"Die Familien von Malea und Elrik könnten nicht unterschiedlicher sein. Während Malea liebevolle Eltern und einen Bruder hat, der alles für sie tut, erfährt Elrik, wie schwer es ist, von einen Vater großgezogen zu werden, der nur an sich und seine Firma denkt. Zum Glück hat der junge Mann ebenfalls eine Mutter, die ihren Sohn von ganzen Herzen liebt, weshalb es den Jungen nicht stört, dass sein Vater keinerlei Gefühle für sein Kind hegt. Doch was passiert, wenn sich die beiden Jugendlichen zufällig ineinander verlieben und Elrik von der Ähnlichkeit zwischen Malea und seiner Mutter fasziniert ist. Wie wird das junge Paar mit der Erkenntnis umgehen können, dass nicht alles so ist wie sie die letzten Jahre gedacht haben.",http://books.google.com/books/content?id=nxH0EAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
"Amelie, meine kleine Fee. Life is a Story - story.one",Vivian Matthieu,Fiction,,,"Schon seit meiner Kindheit erzähle ich gerne Geschichten und konnte meine Freunde oft damit begeistern. Nach vielen Jahren der Pause, habe ich durch meine Kinder wieder angefangen ihnen kurze Geschichten vor dem Schlafengehen zu erzählen. Diese Kurzgeschichten, über die kleine Fee Amelie, sind einige ausgewählte Geschichten zur Erinnerung für meine Kinder.",http://books.google.com/books/content?id=gVbNEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Míg egy màsik el nem választ. Life is a Story - story.one,Julia Nemeth,Fiction,,,"A könyv [Míg egy màsik el nem vàlaszt] mély érzelmi utazásra hívja az olvasót, bemutatva a házasság bonyolultságát, a bizalom megrendülését és a szeretet erejét. A hüség határvonalán játszódó események nemcsak a föszereplö életét formálják, hanem arra is emlékeztetnek, hogy a megbocsátás nemcsak a másik számára, hanem önmagunk számára is felszabadító lehet. Merülj el a hüség, a csalódás és a megbocsátás világában, és fedezd fel, hogyan találhatunk vissza egymáshoz a legnehezebb idökben.",http://books.google.com/books/content?id=KoAaEQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
"Otto, Anna und das Palindrom der Nacht. Life is a Story - story.one",Anna-Sophie Pall,Fiction,,,"Anna und Otto. Zwei junge Erwachsene, die sich eines Nachts zufällig auf einem Kornfeld begegnen. Die beiden könnten unterschiedlicher nicht sein. Anna ist eine extrovertierte, lebenshungrige Schauspielerin mit dem Traum, in die USA auszuwandern. Otto ein schüchterner junger Mann mit Depressionen, der sich vor allem für Maschinen begeistert. Doch nachdem die beiden skurrilen Persönlichkeiten schon nach wenigen Minuten Deeptalk führen, beschließen sie gemeinsam, etwas Abenteuerliches aus der angebrochenen Nacht zu machen. Einfach, weil das Leben viel zu kurz ist für irgendwann. Ein Gedankenspaziergang über die Höhen und Tiefen des Lebens.",http://books.google.com/books/content?id=GQXOEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
"Es quält sie was, was du nicht siehst. Life is a Story - story.one",Lórien Thûl,,,,,http://books.google.com/books/content?id=6JXUEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
,,,,,,http://books.google.com/books/content?id=h4BBEQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Krebs - andere Wege gehen ..... Life is a Story - story.one,Ute Leiting,Biography & Autobiography,,,"Geprägt von zahlreichen Krebserkrankungen in meinem direkten Familienumfeld habe ich mich mit möglichen Alternativen zu den konventionellen Behandlungsformen beschäftigt. Nach meiner Diagnose im Mai 2019 begann ich meinen Weg mit der Gerson Therapie. Ich öffnete mich im Laufe meines Heilungsweges für ergänzende Maßnahmen. Ich möchte gerne aufzeigen, dass es echte Alternativen zu den üblichen Behandlungswegen gibt und Mut machen, einen eigenen selbstbestimmten und individuellen Weg zu suchen. ""Cancer may be your battle, but your strength is your superpower."" Dr. Patrick Quillin, PhD, RD, CNS",http://books.google.com/books/content?id=Pir6EAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Meine Abenteuer mit Schlangl. Life is a Story - story.one,Andrea Kirchler,Biography & Autobiography,,,"Mit Schlangl erleben wir jeden Tag neue Abenteuer. Er ist längst nicht mehr nur der kleine Schlafhase, sondern ist voll und ganz im Kinderalltag integriert. Er wird bekocht und manchmal muss er sogar selbst in den Suppentopf. Verstecken spielen und allerhand Schabernack treiben, das ist die Devise. Auf einmal verschwindet Schlangl, eine groß angelegte Suchaktion wird gestartet. Ob er wohl wieder auftaucht?",http://books.google.com/books/content?id=eAiKEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Das Café voller Tagträumer. Life is a Story - story.one,Sandra Heiberger,Fiction,,,"Im Café Essueño werden tagtäglich viele Gäste bedient. Sebastian und Stefan, die den Familienbetrieb nun leiten, möchten den Menschen Zeit für eine Pause schenken. Dabei lernen sie über den Tag hinweg ihre Gäste und deren Geschichten kennen. Im Stil von einzelnen Kurzgeschichte lernt dabei auch der Leser die verschiedenen Menschen kennen.",http://books.google.com/books/content?id=fvfREAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
The Story Book Series,STORY BOOK SERIES.,,,,,
Frühlingsgefühle. Life is a Story - story.one,Kerstin Wider,Fiction,,,"Eines Morgens bin ich aufgewacht und habe beschlossen, ein Buch zu schreiben - über mein Leben im und mit Kleingarten. Entstanden ist das ""Tagebuch einer Klein-Gärtnerin - vom Suchen und Finden des Glücks"". Und jetzt hältst Du die Fortsetzung in Deinen Händen - die Du auch lesen kannst, falls Du Teil 1 noch nicht kennst. Ich nehme Dich mit in meine bunte Frühlings-Gartenwelt und teile meine Gedanken mit Dir. Mal fröhlich, mal nachdenklich, immer authentisch und nach meinem Lebensmotto: ""Glück ist die Summe schöner Momente"". Wenn DU gerade auf der Suche nach Deinem persönlichen Glück bist, oder Dich einfach inspirieren lassen möchtest... dann begleite mich in meine Gedankenwelt. Die Geschichten sind inspiriert vom Leben und von meinen persönlichen Erlebnissen und Gedanken. Und natürlich vom Thema Glück - denn Glück ist das, was den Unterschied macht zwischen Existieren und Leben. Und am Ende sind es sind die kleinen Dinge, die das Leben großartig machen.",http://books.google.com/books/content?id=Wfv1EAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Wortwörtlich eine billige Kopie. Life is a Story - story.one,Magdalena Elias,Fiction,,,"Was wäre, wenn der Druck, perfekt zu sein, plötzlich Realität wird? Eine junge Mutter kämpft täglich mit den Herausforderungen des Familienlebens und dem unaufhörlichen Drang, alles perfekt zu machen. Als ein geheimnisvoller Drucker in ihr Leben tritt und ihr scheinbar das perfekte Dasein ermöglicht, fällt die tägliche Last von ihren Schultern - doch nicht ohne Preis. Während die Kontrolle über ihre Welt schwindet, wird klar: Perfektion kann die größte Falle sein. In dieser fesselnden Geschichte über Mutterschaft, Selbstzweifel und das Streben nach Erfüllung erkennt sie, dass wahres Glück oft in den unperfekten Momenten liegt.",http://books.google.com/books/content?id=7pU2EQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
"Geh, wohin Dein Wunsch Dich trägt. Life is a Story - story.one",Daniela Neuwirth,Biography & Autobiography,,,"II: Von einer, deren vergessener Wunsch in Erfüllung ging.",http://books.google.com/books/content?id=7v-kEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Wenn der Auftritt vorbei ist. Life is a Story - story.one,Julia Veber,Fiction,,,"Carry, der Gitarrist der internationalen Band Silent Storm, sieht sich nach einem schwerwiegenden Vorfall im Backstage gezwungen, unterzutauchen. Auf dem Inselstaat Island, in dem kaum bewohnten Ort Garður, hält er sich von den Anwohnern fern. Doch Marie, eine junge Kellnerin, lässt ihm keine Ruhe. Beide teilen den Wunsch nach einem anderen Leben, und es scheint, als könnten sie einander dabei helfen. Getrieben von der Liebe zu Büchern und der Schriftstellerei, eröffnet Carry einen Buchladen, in dessen Hinterzimmer er Marie an ihrem Manuskript arbeiten lässt. Unwissend über die Schwierigkeiten, in denen sie steckt, beginnt er, mehr für sie zu empfinden, bis ihn seine eigene dunkle Vergangenheit einholt.",http://books.google.com/books/content?id=vaPUEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Mein guter Freund John. Life is a Story - story.one,David Peter,Biography & Autobiography,,,Authentische Erzählungen des Miracle-John auf seinen Reisen in die Welt der Fantasie und der grenzenlosen Freiheit.,http://books.google.com/books/content?id=HqYKEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Geh bis an deiner Sehnsucht Rand. Life is a Story - story.one,Stephan Hofinger,Self-Help,,,"Ich bin der Sehnsucht auf der Spur, auf der Suche nach der Essenz: im Innen und Außen, als Coach, in der Meditation und vor allem im Leben. Denn ist es nicht das größte Risiko, am Ende zu bemerken, dass unsere Träume und unsere Einzigartigkeit unverwirklicht geblieben sind? So möchten die Geschichten Bestärkung und Inspiration sein, aufzubrechen und bisher Ungelebtes zu wagen. Die eigenen Bilder sind dabei Impulse zu neuen Blickwinkeln, um die Schönheit der Welt noch intensiver zu bestaunen.",http://books.google.com/books/content?id=e4BBEQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
"7 Wege, das Meer zu vermissen. Life is a Story - story.one",Laura Schäffner,Biography & Autobiography,,,"Liz liebt Anton. Aber Liz liebt auch das Meer. Doch ein Leben mit Anton und dem Meer scheint aussichtslos. Liz lässt nichts unversucht. Die Geschichte der beiden ist gleichzeitig auch Teil von anderen Geschichten. Nicht nur Liz sammelt Muscheln am Strand, nicht nur Anton trinkt gerne Gin und nicht nur durch ihr Leben zieht sich eine Wand, die beide trennt.",http://books.google.com/books/content?id=RXR3EAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Auch wenn ich nicht nah bin. Life is a Story - story.one,Lea Noman,Self-Help,,,"Dieser Text ist adressiert an jeden, der sich bezüglich räumlicher Distanz von einem geschätzten/geliebten Menschen entfernt fühlt und sich auf den Weg macht, um über der eigenen Verletzung drüber zu stehen und weiter Liebe für das Umfeld empfangen mag. Victoria stellt die Hauptfigur dar, die im narrativ neben dem Autor agiert. Eine soziale Verbindung ist für uns Menschen existenziell. Diese zu pflegen schenkt uns Mut und Kraft weiter an den Zielen zu arbeiten, die in unserem Herzen ruhen. Doch nicht immer laufen zwischenmenschliche Beziehungen reibungslos ab. Man kann mit Gegenwind und Missmut konfrontiert werden, was eine persönliche Innere Differenz zu seinen eigenen Werten darstellen kann.",http://books.google.com/books/content?id=PSMfEQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Das perfekte Verbrechen?. Life is a Story - story.one,Hannah Lepp,Fiction,,,"Eine Gruppe Gesetzloser und ein Plan, der schon einmal grandios gescheitert ist. Doch neue Stadt, neues Glück. Solange jeder seinen Teil erfüllt, kann nichts schief gehen. Ihr Plan würde ihnen das perfekte Verbrechen ermöglichen. Dachten sie wenigstens... Aber was soll man von einem Plan erwarten, der von bunten Tüchern, einer Taschenuhr und Kartoffeln abhängt?",http://books.google.com/books/content?id=RLzNEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Sex Differences in Reward Distribution,Barbara Lynn Watts,Reward (Psychology),,,,http://books.google.com/books/content?id=9px8jToq0IMC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Short Story Classics by English Authors,,English fiction,,,,http://books.google.com/books/content?id=pXj8rbC_gI4C&printsec=frontcover&img=1&zoom=1&source=gbs_api
Damals wie heute. Life is a Story - story.one,Elena Jordan,Biography & Autobiography,,,"Eine kreative Zusammentragung, von kurzen Erfahrungsberichten über geschlechtsunabhängige sexuelle Belästigung.",http://books.google.com/books/content?id=iUuHEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
